time,p_x,p_y,p_z
7.629999999999999893e+00,6.618928313255310059e-01,7.595995664596557617e-01,9.964820146560668945e-01
7.639999999999999680e+00,6.617145538330078125e-01,7.603157758712768555e-01,9.964672327041625977e-01
7.650000000000000355e+00,6.615717411041259766e-01,7.610394954681396484e-01,9.964513182640075684e-01
7.660000000000000142e+00,6.614641547203063965e-01,7.617700099945068359e-01,9.964350461959838867e-01
7.669999999999999929e+00,6.613917946815490723e-01,7.625069022178649902e-01,9.964271783828735352e-01
7.679999999999999716e+00,6.613540649414062500e-01,7.632493972778320312e-01,9.964159131050109863e-01
7.690000000000000391e+00,6.613503694534301758e-01,7.639967799186706543e-01,9.963956475257873535e-01
7.700000000000000178e+00,6.613810658454895020e-01,7.647483944892883301e-01,9.963817596435546875e-01
7.709999999999999964e+00,6.614455580711364746e-01,7.655034661293029785e-01,9.963622093200683594e-01
7.719999999999999751e+00,6.615445017814636230e-01,7.662617564201354980e-01,9.963585138320922852e-01
7.730000000000000426e+00,6.616765856742858887e-01,7.670226693153381348e-01,9.963462948799133301e-01
7.740000000000000213e+00,6.618418097496032715e-01,7.677854895591735840e-01,9.963398575782775879e-01
7.750000000000000000e+00,6.620393991470336914e-01,7.685495018959045410e-01,9.963201880455017090e-01
7.759999999999999787e+00,6.622696518898010254e-01,7.693143486976623535e-01,9.963142871856689453e-01
7.769999999999999574e+00,6.625318527221679688e-01,7.700795531272888184e-01,9.963045120239257812e-01
7.780000000000000249e+00,6.628252267837524414e-01,7.708442211151123047e-01,9.962857961654663086e-01
7.790000000000000036e+00,6.631498336791992188e-01,7.716076374053955078e-01,9.962816238403320312e-01
7.799999999999999822e+00,6.635041236877441406e-01,7.723693251609802246e-01,9.962573647499084473e-01
7.809999999999999609e+00,6.638885736465454102e-01,7.731289267539978027e-01,9.962512254714965820e-01
7.820000000000000284e+00,6.643019914627075195e-01,7.738860249519348145e-01,9.962339997291564941e-01
7.830000000000000071e+00,6.647441983222961426e-01,7.746399044990539551e-01,9.962351918220520020e-01
7.839999999999999858e+00,6.652134656906127930e-01,7.753901481628417969e-01,9.962055087089538574e-01
7.849999999999999645e+00,6.657100915908813477e-01,7.761358022689819336e-01,9.961857199668884277e-01
7.860000000000000320e+00,6.662326455116271973e-01,7.768763899803161621e-01,9.961517453193664551e-01
7.870000000000000107e+00,6.667810678482055664e-01,7.776111960411071777e-01,9.961276650428771973e-01
7.879999999999999893e+00,6.673542261123657227e-01,7.783398628234863281e-01,9.960979223251342773e-01
7.889999999999999680e+00,6.679516434669494629e-01,7.790615558624267578e-01,9.960685372352600098e-01
7.900000000000000355e+00,6.685722470283508301e-01,7.797759771347045898e-01,9.960271716117858887e-01
7.910000000000000142e+00,6.692159175872802734e-01,7.804822921752929688e-01,9.959946870803833008e-01
7.919999999999999929e+00,6.698811054229736328e-01,7.811803221702575684e-01,9.959477782249450684e-01
7.929999999999999716e+00,6.705676913261413574e-01,7.818694710731506348e-01,9.959076046943664551e-01
7.940000000000000391e+00,6.712743639945983887e-01,7.825495004653930664e-01,9.958657622337341309e-01
7.950000000000000178e+00,6.720007061958312988e-01,7.832198739051818848e-01,9.958327412605285645e-01
7.959999999999999964e+00,6.727453470230102539e-01,7.838804125785827637e-01,9.957864284515380859e-01
7.969999999999999751e+00,6.735079288482666016e-01,7.845304012298583984e-01,9.957464933395385742e-01
7.980000000000000426e+00,6.742873787879943848e-01,7.851695418357849121e-01,9.956943392753601074e-01
7.990000000000000213e+00,6.750834584236145020e-01,7.857970595359802246e-01,9.956663250923156738e-01
8.000000000000000000e+00,6.758949756622314453e-01,7.864128351211547852e-01,9.956265091896057129e-01
8.009999999999999787e+00,6.767213940620422363e-01,7.870161533355712891e-01,9.955980181694030762e-01
8.019999999999999574e+00,6.775618195533752441e-01,7.876065373420715332e-01,9.955675601959228516e-01
8.029999999999999361e+00,6.784154772758483887e-01,7.881838083267211914e-01,9.955314397811889648e-01
8.039999999999999147e+00,6.792818307876586914e-01,7.887471318244934082e-01,9.955015778541564941e-01
8.050000000000000711e+00,6.801595687866210938e-01,7.892966270446777344e-01,9.954609274864196777e-01
8.060000000000000497e+00,6.810479760169982910e-01,7.898314595222473145e-01,9.954229593276977539e-01
8.070000000000000284e+00,6.819462776184082031e-01,7.903511524200439453e-01,9.953915476799011230e-01
8.080000000000000071e+00,6.828540563583374023e-01,7.908557057380676270e-01,9.953786134719848633e-01
8.089999999999999858e+00,6.837702989578247070e-01,7.913452982902526855e-01,9.953607916831970215e-01
8.099999999999999645e+00,6.846945881843566895e-01,7.918193936347961426e-01,9.953572750091552734e-01
8.109999999999999432e+00,6.856256723403930664e-01,7.922779917716979980e-01,9.953418970108032227e-01
8.119999999999999218e+00,6.865630745887756348e-01,7.927205562591552734e-01,9.953354001045227051e-01
8.130000000000000782e+00,6.875060200691223145e-01,7.931469082832336426e-01,9.953312873840332031e-01
8.140000000000000568e+00,6.884536743164062500e-01,7.935568094253540039e-01,9.953231811523437500e-01
8.150000000000000355e+00,6.894053816795349121e-01,7.939502000808715820e-01,9.953010678291320801e-01
8.160000000000000142e+00,6.903603076934814453e-01,7.943260073661804199e-01,9.952884912490844727e-01
8.169999999999999929e+00,6.913178563117980957e-01,7.946847081184387207e-01,9.952665567398071289e-01
8.179999999999999716e+00,6.922774314880371094e-01,7.950257658958435059e-01,9.952462315559387207e-01
8.189999999999999503e+00,6.932383179664611816e-01,7.953493595123291016e-01,9.952212572097778320e-01
8.199999999999999289e+00,6.941999197006225586e-01,7.956551313400268555e-01,9.952034354209899902e-01
8.210000000000000853e+00,6.951615810394287109e-01,7.959431409835815430e-01,9.951792955398559570e-01
8.220000000000000639e+00,6.961228847503662109e-01,7.962138056755065918e-01,9.951469302177429199e-01
8.230000000000000426e+00,6.970831751823425293e-01,7.964668869972229004e-01,9.951245188713073730e-01
8.240000000000000213e+00,6.980419158935546875e-01,7.967027425765991211e-01,9.950879812240600586e-01
8.250000000000000000e+00,6.989984512329101562e-01,7.969207167625427246e-01,9.950633049011230469e-01
8.259999999999999787e+00,6.999520659446716309e-01,7.971214056015014648e-01,9.950172305107116699e-01
8.269999999999999574e+00,7.009023427963256836e-01,7.973041534423828125e-01,9.949846863746643066e-01
8.279999999999999361e+00,7.018488645553588867e-01,7.974695563316345215e-01,9.949457645416259766e-01
8.289999999999999147e+00,7.027910351753234863e-01,7.976174950599670410e-01,9.949171543121337891e-01
8.300000000000000711e+00,7.037285566329956055e-01,7.977485060691833496e-01,9.948731660842895508e-01
8.310000000000000497e+00,7.046607136726379395e-01,7.978621721267700195e-01,9.948434233665466309e-01
8.320000000000000284e+00,7.055871486663818359e-01,7.979590296745300293e-01,9.947930574417114258e-01
8.330000000000000071e+00,7.065069675445556641e-01,7.980386614799499512e-01,9.947533011436462402e-01
8.339999999999999858e+00,7.074198126792907715e-01,7.981014251708984375e-01,9.947088360786437988e-01
8.349999999999999645e+00,7.083249688148498535e-01,7.981472015380859375e-01,9.946715235710144043e-01
8.359999999999999432e+00,7.092223763465881348e-01,7.981765270233154297e-01,9.946321845054626465e-01
8.369999999999999218e+00,7.101116180419921875e-01,7.981894016265869141e-01,9.945973157882690430e-01
8.380000000000000782e+00,7.109925150871276855e-01,7.981864213943481445e-01,9.945503473281860352e-01
8.390000000000000568e+00,7.118643522262573242e-01,7.981673479080200195e-01,9.945210218429565430e-01
8.400000000000000355e+00,7.127274274826049805e-01,7.981330752372741699e-01,9.944751858711242676e-01
8.410000000000000142e+00,7.135812640190124512e-01,7.980836033821105957e-01,9.944332838058471680e-01
8.419999999999999929e+00,7.144255638122558594e-01,7.980194091796875000e-01,9.943779706954956055e-01
8.429999999999999716e+00,7.152600288391113281e-01,7.979403138160705566e-01,9.943203926086425781e-01
8.439999999999999503e+00,7.160841822624206543e-01,7.978467345237731934e-01,9.942645430564880371e-01
8.449999999999999289e+00,7.168976068496704102e-01,7.977387905120849609e-01,9.942132234573364258e-01
8.460000000000000853e+00,7.177002429962158203e-01,7.976173162460327148e-01,9.941532015800476074e-01
8.470000000000000639e+00,7.184916734695434570e-01,7.974823713302612305e-01,9.941013455390930176e-01
8.480000000000000426e+00,7.192718386650085449e-01,7.973344922065734863e-01,9.940422177314758301e-01
8.490000000000000213e+00,7.200406789779663086e-01,7.971739172935485840e-01,9.939843416213989258e-01
8.500000000000000000e+00,7.207975983619689941e-01,7.970010638236999512e-01,9.939284324645996094e-01
8.509999999999999787e+00,7.215427756309509277e-01,7.968164086341857910e-01,9.938685297966003418e-01
8.519999999999999574e+00,7.222757935523986816e-01,7.966203093528747559e-01,9.938072562217712402e-01
8.529999999999999361e+00,7.229965925216674805e-01,7.964131236076354980e-01,9.937469363212585449e-01
8.539999999999999147e+00,7.237048745155334473e-01,7.961954474449157715e-01,9.936782717704772949e-01
8.550000000000000711e+00,7.244002223014831543e-01,7.959672808647155762e-01,9.936207532882690430e-01
8.560000000000000497e+00,7.250827550888061523e-01,7.957291007041931152e-01,9.935577511787414551e-01
8.570000000000000284e+00,7.257522344589233398e-01,7.954813838005065918e-01,9.934822320938110352e-01
8.580000000000000071e+00,7.264084219932556152e-01,7.952240109443664551e-01,9.934192895889282227e-01
8.589999999999999858e+00,7.270512580871582031e-01,7.949578166007995605e-01,9.933499097824096680e-01
8.599999999999999645e+00,7.276803851127624512e-01,7.946830987930297852e-01,9.932976961135864258e-01
8.609999999999999432e+00,7.282959818840026855e-01,7.944006919860839844e-01,9.932421445846557617e-01
8.619999999999999218e+00,7.288979291915893555e-01,7.941109538078308105e-01,9.931998848915100098e-01
8.630000000000000782e+00,7.294867038726806641e-01,7.938144803047180176e-01,9.931366443634033203e-01
8.640000000000000568e+00,7.300618886947631836e-01,7.935116887092590332e-01,9.930871129035949707e-01
8.650000000000000355e+00,7.306236028671264648e-01,7.932031154632568359e-01,9.930297136306762695e-01
8.660000000000000142e+00,7.311716675758361816e-01,7.928890585899353027e-01,9.929761886596679688e-01
8.669999999999999929e+00,7.317061424255371094e-01,7.925699949264526367e-01,9.929258227348327637e-01
8.679999999999999716e+00,7.322269082069396973e-01,7.922461628913879395e-01,9.928694963455200195e-01
8.689999999999999503e+00,7.327338457107543945e-01,7.919176220893859863e-01,9.928203821182250977e-01
8.699999999999999289e+00,7.332274913787841797e-01,7.915852665901184082e-01,9.927662611007690430e-01
8.710000000000000853e+00,7.337071895599365234e-01,7.912489771842956543e-01,9.927270412445068359e-01
8.720000000000000639e+00,7.341731786727905273e-01,7.909094691276550293e-01,9.926842451095581055e-01
8.730000000000000426e+00,7.346255779266357422e-01,7.905670404434204102e-01,9.926525950431823730e-01
8.740000000000000213e+00,7.350643873214721680e-01,7.902224659919738770e-01,9.926183819770812988e-01
8.750000000000000000e+00,7.354899644851684570e-01,7.898762822151184082e-01,9.925901293754577637e-01
8.759999999999999787e+00,7.359019517898559570e-01,7.895284891128540039e-01,9.925633072853088379e-01
8.769999999999999574e+00,7.363009452819824219e-01,7.891796827316284180e-01,9.925372600555419922e-01
8.779999999999999361e+00,7.366871833801269531e-01,7.888302803039550781e-01,9.925000667572021484e-01
8.789999999999999147e+00,7.370607256889343262e-01,7.884806394577026367e-01,9.924637675285339355e-01
8.800000000000000711e+00,7.374218106269836426e-01,7.881309986114501953e-01,9.924269914627075195e-01
8.810000000000000497e+00,7.377704381942749023e-01,7.877816557884216309e-01,9.923831820487976074e-01
8.820000000000000284e+00,7.381068468093872070e-01,7.874331474304199219e-01,9.923412799835205078e-01
8.830000000000000071e+00,7.384309172630310059e-01,7.870858311653137207e-01,9.923068284988403320e-01
8.839999999999999858e+00,7.387430071830749512e-01,7.867400050163269043e-01,9.922542572021484375e-01
8.849999999999999645e+00,7.390429377555847168e-01,7.863960266113281250e-01,9.922126531600952148e-01
8.859999999999999432e+00,7.393309473991394043e-01,7.860542535781860352e-01,9.921588301658630371e-01
8.869999999999999218e+00,7.396068572998046875e-01,7.857151031494140625e-01,9.921076297760009766e-01
8.880000000000000782e+00,7.398708462715148926e-01,7.853789925575256348e-01,9.920616149902343750e-01
8.890000000000000568e+00,7.401224970817565918e-01,7.850463390350341797e-01,9.920296669006347656e-01
8.900000000000000355e+00,7.403627634048461914e-01,7.847176790237426758e-01,9.919773936271667480e-01
8.910000000000000142e+00,7.405910491943359375e-01,7.843928933143615723e-01,9.919321537017822266e-01
8.919999999999999929e+00,7.408075928688049316e-01,7.840724587440490723e-01,9.918822646141052246e-01
8.929999999999999716e+00,7.410123348236083984e-01,7.837565541267395020e-01,9.918382167816162109e-01
8.939999999999999503e+00,7.412053346633911133e-01,7.834453582763671875e-01,9.917937517166137695e-01
8.949999999999999289e+00,7.413867115974426270e-01,7.831388711929321289e-01,9.917576909065246582e-01
8.960000000000000853e+00,7.415568232536315918e-01,7.828375697135925293e-01,9.917125701904296875e-01
8.970000000000000639e+00,7.417160868644714355e-01,7.825415730476379395e-01,9.916673898696899414e-01
8.980000000000000426e+00,7.418643832206726074e-01,7.822511792182922363e-01,9.916110634803771973e-01
8.990000000000000213e+00,7.420017123222351074e-01,7.819666862487792969e-01,9.915714859962463379e-01
9.000000000000000000e+00,7.421284317970275879e-01,7.816883325576782227e-01,9.915307760238647461e-01
9.009999999999999787e+00,7.422445416450500488e-01,7.814166545867919922e-01,9.914881587028503418e-01
9.019999999999999574e+00,7.423502802848815918e-01,7.811518311500549316e-01,9.914499521255493164e-01
9.029999999999999361e+00,7.424456477165222168e-01,7.808940410614013672e-01,9.914250969886779785e-01
9.039999999999999147e+00,7.425313591957092285e-01,7.806433439254760742e-01,9.913811087608337402e-01
9.050000000000000711e+00,7.426069974899291992e-01,7.804002165794372559e-01,9.913694262504577637e-01
9.060000000000000497e+00,7.426735162734985352e-01,7.801641821861267090e-01,9.913368821144104004e-01
9.070000000000000284e+00,7.427307963371276855e-01,7.799352407455444336e-01,9.913061857223510742e-01
9.080000000000000071e+00,7.427791953086853027e-01,7.797136902809143066e-01,9.912752509117126465e-01
9.089999999999999858e+00,7.428190708160400391e-01,7.794997096061706543e-01,9.912402033805847168e-01
9.099999999999999645e+00,7.428506016731262207e-01,7.792934179306030273e-01,9.912156462669372559e-01
9.109999999999999432e+00,7.428740859031677246e-01,7.790947556495666504e-01,9.911859631538391113e-01
9.119999999999999218e+00,7.428896427154541016e-01,7.789039015769958496e-01,9.911671280860900879e-01
9.130000000000000782e+00,7.428973317146301270e-01,7.787204980850219727e-01,9.911376833915710449e-01
9.140000000000000568e+00,7.428972721099853516e-01,7.785448431968688965e-01,9.911133646965026855e-01
9.150000000000000355e+00,7.428895831108093262e-01,7.783769965171813965e-01,9.911016225814819336e-01
9.160000000000000142e+00,7.428746223449707031e-01,7.782167196273803711e-01,9.910782575607299805e-01
9.169999999999999929e+00,7.428523898124694824e-01,7.780643105506896973e-01,9.910753965377807617e-01
9.179999999999999716e+00,7.428236007690429688e-01,7.779194712638854980e-01,9.910606145858764648e-01
9.189999999999999503e+00,7.427883148193359375e-01,7.777822613716125488e-01,9.910439848899841309e-01
9.199999999999999289e+00,7.427468299865722656e-01,7.776525616645812988e-01,9.910171627998352051e-01
9.210000000000000853e+00,7.426989674568176270e-01,7.775304317474365234e-01,9.910147190093994141e-01
9.220000000000000639e+00,7.426452040672302246e-01,7.774155735969543457e-01,9.909993410110473633e-01
9.230000000000000426e+00,7.425855994224548340e-01,7.773078680038452148e-01,9.909855127334594727e-01
9.240000000000000213e+00,7.425205707550048828e-01,7.772072553634643555e-01,9.909564852714538574e-01
9.250000000000000000e+00,7.424502968788146973e-01,7.771139144897460938e-01,9.909349083900451660e-01
9.259999999999999787e+00,7.423749566078186035e-01,7.770276665687561035e-01,9.909238815307617188e-01
9.269999999999999574e+00,7.422949075698852539e-01,7.769487500190734863e-01,9.909065961837768555e-01
9.279999999999999361e+00,7.422103285789489746e-01,7.768772840499877930e-01,9.908936023712158203e-01
9.289999999999999147e+00,7.421212196350097656e-01,7.768133282661437988e-01,9.908947348594665527e-01
9.300000000000000711e+00,7.420279383659362793e-01,7.767567634582519531e-01,9.908918738365173340e-01
9.310000000000000497e+00,7.419305443763732910e-01,7.767074704170227051e-01,9.908975362777709961e-01
9.320000000000000284e+00,7.418293952941894531e-01,7.766647934913635254e-01,9.908946752548217773e-01
9.330000000000000071e+00,7.417245507240295410e-01,7.766293287277221680e-01,9.909014105796813965e-01
9.339999999999999858e+00,7.416163086891174316e-01,7.766008377075195312e-01,9.909112453460693359e-01
9.349999999999999645e+00,7.415046691894531250e-01,7.765792012214660645e-01,9.909182786941528320e-01
9.359999999999999432e+00,7.413899898529052734e-01,7.765641808509826660e-01,9.909214973449707031e-01
9.369999999999999218e+00,7.412720918655395508e-01,7.765560150146484375e-01,9.909269809722900391e-01
9.380000000000000782e+00,7.411511540412902832e-01,7.765545248985290527e-01,9.909219145774841309e-01
9.390000000000000568e+00,7.410272955894470215e-01,7.765595912933349609e-01,9.909132719039916992e-01
9.400000000000000355e+00,7.409005761146545410e-01,7.765712141990661621e-01,9.909014105796813965e-01
9.410000000000000142e+00,7.407712340354919434e-01,7.765893340110778809e-01,9.908946752548217773e-01
9.419999999999999929e+00,7.406393885612487793e-01,7.766138911247253418e-01,9.908851981163024902e-01
9.429999999999999716e+00,7.405052185058593750e-01,7.766447663307189941e-01,9.908909797668457031e-01
9.439999999999999503e+00,7.403688430786132812e-01,7.766816020011901855e-01,9.908928275108337402e-01
9.449999999999999289e+00,7.402302622795104980e-01,7.767243385314941406e-01,9.908967614173889160e-01
9.460000000000000853e+00,7.400897145271301270e-01,7.767728567123413086e-01,9.908971190452575684e-01
9.470000000000000639e+00,7.399474978446960449e-01,7.768267393112182617e-01,9.908972382545471191e-01
9.480000000000000426e+00,7.398036718368530273e-01,7.768858671188354492e-01,9.908868074417114258e-01
9.490000000000000213e+00,7.396584153175354004e-01,7.769501209259033203e-01,9.908903837203979492e-01
9.500000000000000000e+00,7.395115494728088379e-01,7.770192027091979980e-01,9.908838868141174316e-01
9.509999999999999787e+00,7.393633723258972168e-01,7.770931720733642578e-01,9.908809065818786621e-01
9.519999999999999574e+00,7.392139434814453125e-01,7.771719694137573242e-01,9.908816814422607422e-01
9.529999999999999361e+00,7.390634417533874512e-01,7.772551774978637695e-01,9.908767342567443848e-01
9.539999999999999147e+00,7.389121055603027344e-01,7.773426771163940430e-01,9.908745288848876953e-01
9.550000000000000711e+00,7.387599945068359375e-01,7.774343490600585938e-01,9.908632040023803711e-01
9.560000000000000497e+00,7.386072874069213867e-01,7.775300741195678711e-01,9.908629059791564941e-01
9.570000000000000284e+00,7.384544014930725098e-01,7.776298522949218750e-01,9.908500313758850098e-01
9.580000000000000071e+00,7.383012771606445312e-01,7.777333855628967285e-01,9.908452033996582031e-01
9.589999999999999858e+00,7.381481528282165527e-01,7.778404951095581055e-01,9.908384084701538086e-01
9.599999999999999645e+00,7.379953861236572266e-01,7.779508829116821289e-01,9.908354282379150391e-01
9.609999999999999432e+00,7.378429770469665527e-01,7.780644893646240234e-01,9.908319115638732910e-01
9.619999999999999218e+00,7.376912832260131836e-01,7.781810164451599121e-01,9.908219575881958008e-01
9.630000000000000782e+00,7.375402450561523438e-01,7.783001661300659180e-01,9.908032417297363281e-01
9.640000000000000568e+00,7.373900413513183594e-01,7.784217000007629395e-01,9.907875061035156250e-01
9.650000000000000355e+00,7.372406125068664551e-01,7.785453200340270996e-01,9.907642602920532227e-01
9.660000000000000142e+00,7.370918989181518555e-01,7.786707282066345215e-01,9.907436370849609375e-01
9.669999999999999929e+00,7.369441986083984375e-01,7.787979841232299805e-01,9.907280206680297852e-01
9.679999999999999716e+00,7.367976307868957520e-01,7.789271473884582520e-01,9.907310605049133301e-01
9.689999999999999503e+00,7.366523742675781250e-01,7.790580391883850098e-01,9.907127618789672852e-01
9.699999999999999289e+00,7.365084290504455566e-01,7.791911363601684570e-01,9.907304048538208008e-01
9.710000000000000853e+00,7.363657951354980469e-01,7.793260216712951660e-01,9.907251596450805664e-01
9.720000000000000639e+00,7.362245321273803711e-01,7.794625759124755859e-01,9.907476305961608887e-01
9.730000000000000426e+00,7.360846400260925293e-01,7.796007990837097168e-01,9.907400012016296387e-01
9.740000000000000213e+00,7.359462380409240723e-01,7.797406911849975586e-01,9.907627701759338379e-01
9.750000000000000000e+00,7.358092665672302246e-01,7.798821926116943359e-01,9.907715320587158203e-01
9.759999999999999787e+00,7.356739044189453125e-01,7.800250649452209473e-01,9.908000826835632324e-01
9.769999999999999574e+00,7.355403304100036621e-01,7.801690101623535156e-01,9.908133149147033691e-01
9.779999999999999361e+00,7.354088425636291504e-01,7.803140878677368164e-01,9.908419251441955566e-01
9.789999999999999147e+00,7.352795600891113281e-01,7.804600596427917480e-01,9.908523559570312500e-01
9.800000000000000711e+00,7.351526618003845215e-01,7.806068062782287598e-01,9.908785223960876465e-01
9.810000000000000497e+00,7.350283861160278320e-01,7.807542681694030762e-01,9.909019470214843750e-01
9.820000000000000284e+00,7.349064946174621582e-01,7.809026241302490234e-01,9.909166097640991211e-01
9.830000000000000071e+00,7.347872853279113770e-01,7.810516953468322754e-01,9.909459948539733887e-01
9.839999999999999858e+00,7.346708774566650391e-01,7.812014818191528320e-01,9.909734129905700684e-01
9.849999999999999645e+00,7.345569133758544922e-01,7.813516855239868164e-01,9.909995198249816895e-01
9.859999999999999432e+00,7.344460487365722656e-01,7.815022468566894531e-01,9.910275340080261230e-01
9.869999999999999218e+00,7.343379259109497070e-01,7.816534638404846191e-01,9.910537004470825195e-01
9.880000000000000782e+00,7.342328429222106934e-01,7.818050384521484375e-01,9.910924434661865234e-01
9.890000000000000568e+00,7.341305613517761230e-01,7.819569110870361328e-01,9.911125302314758301e-01
9.900000000000000355e+00,7.340316176414489746e-01,7.821089029312133789e-01,9.911333322525024414e-01
9.910000000000000142e+00,7.339355945587158203e-01,7.822608947753906250e-01,9.911468029022216797e-01
9.919999999999999929e+00,7.338426709175109863e-01,7.824127078056335449e-01,9.911659955978393555e-01
9.929999999999999716e+00,7.337530255317687988e-01,7.825642824172973633e-01,9.911773800849914551e-01
9.939999999999999503e+00,7.336665391921997070e-01,7.827157378196716309e-01,9.911974072456359863e-01
9.949999999999999289e+00,7.335834503173828125e-01,7.828670740127563477e-01,9.912165403366088867e-01
9.960000000000000853e+00,7.335032820701599121e-01,7.830181121826171875e-01,9.912274479866027832e-01
9.970000000000000639e+00,7.334260344505310059e-01,7.831686735153198242e-01,9.912345409393310547e-01
9.980000000000000426e+00,7.333518862724304199e-01,7.833183407783508301e-01,9.912389516830444336e-01
9.990000000000000213e+00,7.332804203033447266e-01,7.834671139717102051e-01,9.912467598915100098e-01
1.000000000000000000e+01,7.332115173339843750e-01,7.836149334907531738e-01,9.912516474723815918e-01
1.000999999999999979e+01,7.331452369689941406e-01,7.837615013122558594e-01,9.912547469139099121e-01
1.001999999999999957e+01,7.330753803253173828e-01,7.839049696922302246e-01,9.910520911216735840e-01
1.002999999999999936e+01,7.329916954040527344e-01,7.840404510498046875e-01,9.907935261726379395e-01
1.003999999999999915e+01,7.328817844390869141e-01,7.841634154319763184e-01,9.903762340545654297e-01
1.005000000000000071e+01,7.327119112014770508e-01,7.842594385147094727e-01,9.901422262191772461e-01
1.006000000000000050e+01,7.324702143669128418e-01,7.843251824378967285e-01,9.899176359176635742e-01
1.007000000000000028e+01,7.321199774742126465e-01,7.843473553657531738e-01,9.898660182952880859e-01
1.008000000000000007e+01,7.316477894783020020e-01,7.843231558799743652e-01,9.898892045021057129e-01
1.008999999999999986e+01,7.310208082199096680e-01,7.842430472373962402e-01,9.900612831115722656e-01
1.009999999999999964e+01,7.302246689796447754e-01,7.841051220893859863e-01,9.903222918510437012e-01
1.010999999999999943e+01,7.292281985282897949e-01,7.839030027389526367e-01,9.907190799713134766e-01
1.011999999999999922e+01,7.280157804489135742e-01,7.836365699768066406e-01,9.912112951278686523e-01
1.013000000000000078e+01,7.265570163726806641e-01,7.833022475242614746e-01,9.918346405029296875e-01
1.014000000000000057e+01,7.248355150222778320e-01,7.829020023345947266e-01,9.925591349601745605e-01
1.015000000000000036e+01,7.228231430053710938e-01,7.824362516403198242e-01,9.934046268463134766e-01
1.016000000000000014e+01,7.205097079277038574e-01,7.819108963012695312e-01,9.943265318870544434e-01
1.016999999999999993e+01,7.178736329078674316e-01,7.813301086425781250e-01,9.953258037567138672e-01
1.017999999999999972e+01,7.149052023887634277e-01,7.807015180587768555e-01,9.963697195053100586e-01
1.018999999999999950e+01,7.115795612335205078e-01,7.800308465957641602e-01,9.974774718284606934e-01
1.019999999999999929e+01,7.078874111175537109e-01,7.793264389038085938e-01,9.986270666122436523e-01
1.021000000000000085e+01,7.038120627403259277e-01,7.785959839820861816e-01,9.998230934143066406e-01
1.022000000000000064e+01,6.993507146835327148e-01,7.778486013412475586e-01,1.001037716865539551e+00
1.023000000000000043e+01,6.944925189018249512e-01,7.770926356315612793e-01,1.002270102500915527e+00
1.024000000000000021e+01,6.892324090003967285e-01,7.763366103172302246e-01,1.003509402275085449e+00
1.025000000000000000e+01,6.835666298866271973e-01,7.755888700485229492e-01,1.004745721817016602e+00
1.025999999999999979e+01,6.774887442588806152e-01,7.748573422431945801e-01,1.005980730056762695e+00
1.026999999999999957e+01,6.709970235824584961e-01,7.741500139236450195e-01,1.007207989692687988e+00
1.027999999999999936e+01,6.640943884849548340e-01,7.734739780426025391e-01,1.008414149284362793e+00
1.028999999999999915e+01,6.567772626876831055e-01,7.728367447853088379e-01,1.009603857994079590e+00
1.030000000000000071e+01,6.490539908409118652e-01,7.722440958023071289e-01,1.010758042335510254e+00
1.031000000000000050e+01,6.409196853637695312e-01,7.717031240463256836e-01,1.011891007423400879e+00
1.032000000000000028e+01,6.323869228363037109e-01,7.712184786796569824e-01,1.012979388236999512e+00
1.033000000000000007e+01,6.234583258628845215e-01,7.707955241203308105e-01,1.014024496078491211e+00
1.033999999999999986e+01,6.141461133956909180e-01,7.704377770423889160e-01,1.015007257461547852e+00
1.034999999999999964e+01,6.044521331787109375e-01,7.701495885848999023e-01,1.015935182571411133e+00
1.035999999999999943e+01,5.943875908851623535e-01,7.699335813522338867e-01,1.016794443130493164e+00
1.036999999999999922e+01,5.839531421661376953e-01,7.697930335998535156e-01,1.017598032951354980e+00
1.038000000000000078e+01,5.731636285781860352e-01,7.697287797927856445e-01,1.018325448036193848e+00
1.039000000000000057e+01,5.620219707489013672e-01,7.697434425354003906e-01,1.018986701965332031e+00
1.040000000000000036e+01,5.505372881889343262e-01,7.698376774787902832e-01,1.019578814506530762e+00
1.041000000000000014e+01,5.387138724327087402e-01,7.700130939483642578e-01,1.020110607147216797e+00
1.041999999999999993e+01,5.265604853630065918e-01,7.702698707580566406e-01,1.020580410957336426e+00
1.042999999999999972e+01,5.140848755836486816e-01,7.706085443496704102e-01,1.020991444587707520e+00
1.043999999999999950e+01,5.012964606285095215e-01,7.710283398628234863e-01,1.021342396736145020e+00
1.044999999999999929e+01,4.881995916366577148e-01,7.715294361114501953e-01,1.021648168563842773e+00
1.046000000000000085e+01,4.748045504093170166e-01,7.721103429794311523e-01,1.021906733512878418e+00
1.047000000000000064e+01,4.611200988292694092e-01,7.727698087692260742e-01,1.022121667861938477e+00
1.048000000000000043e+01,4.471541345119476318e-01,7.735065221786499023e-01,1.022299766540527344e+00
1.049000000000000021e+01,4.329160451889038086e-01,7.743180394172668457e-01,1.022444009780883789e+00
1.050000000000000000e+01,4.184141457080841064e-01,7.752022743225097656e-01,1.022562146186828613e+00
1.050999999999999979e+01,4.036593735218048096e-01,7.761561274528503418e-01,1.022653937339782715e+00
1.051999999999999957e+01,3.886612653732299805e-01,7.771764397621154785e-01,1.022724866867065430e+00
1.052999999999999936e+01,3.734294474124908447e-01,7.782599329948425293e-01,1.022780656814575195e+00
